################################################################## 
# Generated by FullSWOF_2D version 1.07.01, 2016-06-01
################################################################## 
# (i-0.5)*dx	(j-0.5)*dy	Rain_choice	Infiltration_choice	Friction_Choice
3.9243	3.8481	        1	        2	        3
3.9243	3.9243	        1	        2	        3
3.9243	4.0005	        1	        2	        3
3.9243	4.0767	        1	        2	        3
3.9243	4.1529	        1	        2	        3
3.9243	4.2291	        1	        2	        3

4.0005	0.0381	        1	        2	        3
4.0005	0.1143	        1	        2	        3
4.0005	0.1905	        1	        2	        3
4.0005	0.2667	        1	        2	        3
4.0005	0.3429	        1	        2	        3
4.0005	0.4191	        1	        2	        3
4.0005	0.4953	        1	        2	        3
4.0005	0.5715	        1	        2	        3
4.0005	0.6477	        1	        2	        3
4.0005	0.7239	        1	        2	        3
4.0005	0.8001	        1	        2	        3
4.0005	0.8763	        1	        2	        3
4.0005	0.9525	        1	        2	        3
4.0005	1.0287	        1	        2	        3
4.0005	1.1049	        1	        2	        3
4.0005	1.1811	        1	        2	        3
4.0005	1.2573	        1	        2	        3
4.0005	1.3335	        1	        2	        3
4.0005	1.4097	        1	        2	        3
4.0005	1.4859	        1	        2	        3
4.0005	1.5621	        1	        2	        3
4.0005	1.6383	        1	        2	        3
4.0005	1.7145	        1	        2	        3
4.0005	1.7907	        1	        2	        3
4.0005	1.8669	        1	        2	        3
4.0005	1.9431	        1	        2	        3
4.0005	2.0193	        1	        2	        3
4.0005	2.0955	        1	        2	        3
4.0005	2.1717	        1	        2	        3
4.0005	2.2479	        1	        2	        3
4.0005	2.3241	        1	        2	        3
4.0005	2.4003	        1	        2	        3
4.0005	2.4765	        1	        2	        3
4.0005	2.5527	        1	        2	        3
4.0005	2.6289	        1	        2	        3
4.0005	2.7051	        1	        2	        3
4.0005	2.7813	        1	        2	        3
4.0005	2.8575	        1	        2	        3
4.0005	2.9337	        1	        2	        3
4.0005	3.0099	        1	        2	        3
4.0005	3.0861	        1	        2	        3
4.0005	3.1623	        1	        2	        3
4.0005	3.2385	        1	        2	        3
4.0005	3.3147	        1	        2	        3
4.0005	3.3909	        1	        2	        3
4.0005	3.4671	        1	        2	        3
4.0005	3.5433	        1	        2	        3
4.0005	3.6195	        1	        2	        3
4.0005	3.6957	        1	        2	        3
4.0005	3.7719	        1	        2	        3
4.0005	3.8481	        1	        2	        3
4.0005	3.9243	        1	        2	        3
4.0005	4.0005	        1	        2	        3
4.0005	4.0767	        1	        2	        3
4.0005	4.1529	        1	        2	        3
4.0005	4.2291	        1	        2	        3

4.0767	0.0381	        1	        2	        3
4.0767	0.1143	        1	        2	        3
4.0767	0.1905	        1	        2	        3
4.0767	0.2667	        1	        2	        3
4.0767	0.3429	        1	        2	        3
4.0767	0.4191	        1	        2	        3
4.0767	0.4953	        1	        2	        3
4.0767	0.5715	        1	        2	        3
4.0767	0.6477	        1	        2	        3
4.0767	0.7239	        1	        2	        3
4.0767	0.8001	        1	        2	        3
4.0767	0.8763	        1	        2	        3
4.0767	0.9525	        1	        2	        3
4.0767	1.0287	        1	        2	        3
4.0767	1.1049	        1	        2	        3
4.0767	1.1811	        1	        2	        3
4.0767	1.2573	        1	        2	        3
4.0767	1.3335	        1	        2	        3
4.0767	1.4097	        1	        2	        3
4.0767	1.4859	        1	        2	        3
4.0767	1.5621	        1	        2	        3
4.0767	1.6383	        1	        2	        3
4.0767	1.7145	        1	        2	        3
4.0767	1.7907	        1	        2	        3
4.0767	1.8669	        1	        2	        3
4.0767	1.9431	        1	        2	        3
4.0767	2.0193	        1	        2	        3
4.0767	2.0955	        1	        2	        3
4.0767	2.1717	        1	        2	        3
4.0767	2.2479	        1	        2	        3
4.0767	2.3241	        1	        2	        3
4.0767	2.4003	        1	        2	        3
4.0767	2.4765	        1	        2	        3
4.0767	2.5527	        1	        2	        3
4.0767	2.6289	        1	        2	        3
4.0767	2.7051	        1	        2	        3
4.0767	2.7813	        1	        2	        3
4.0767	2.8575	        1	        2	        3
4.0767	2.9337	        1	        2	        3
4.0767	3.0099	        1	        2	        3
4.0767	3.0861	        1	        2	        3
4.0767	3.1623	        1	        2	        3
4.0767	3.2385	        1	        2	        3
4.0767	3.3147	        1	        2	        3
4.0767	3.3909	        1	        2	        3
4.0767	3.4671	        1	        2	        3
4.0767	3.5433	        1	        2	        3
4.0767	3.6195	        1	        2	        3
4.0767	3.6957	        1	        2	        3
4.0767	3.7719	        1	        2	        3
4.0767	3.8481	        1	        2	        3
4.0767	3.9243	        1	        2	        3
4.0767	4.0005	        1	        2	        3
4.0767	4.0767	        1	        2	        3
4.0767	4.1529	        1	        2	        3
4.0767	4.2291	        1	        2	        3

4.1529	0.0381	        1	        2	        3
4.1529	0.1143	        1	        2	        3
4.1529	0.1905	        1	        2	        3
4.1529	0.2667	        1	        2	        3
4.1529	0.3429	        1	        2	        3
4.1529	0.4191	        1	        2	        3
4.1529	0.4953	        1	        2	        3
4.1529	0.5715	        1	        2	        3
4.1529	0.6477	        1	        2	        3
4.1529	0.7239	        1	        2	        3
4.1529	0.8001	        1	        2	        3
4.1529	0.8763	        1	        2	        3
4.1529	0.9525	        1	        2	        3
4.1529	1.0287	        1	        2	        3
4.1529	1.1049	        1	        2	        3
4.1529	1.1811	        1	        2	        3
4.1529	1.2573	        1	        2	        3
4.1529	1.3335	        1	        2	        3
4.1529	1.4097	        1	        2	        3
4.1529	1.4859	        1	        2	        3
4.1529	1.5621	        1	        2	        3
4.1529	1.6383	        1	        2	        3
4.1529	1.7145	        1	        2	        3
4.1529	1.7907	        1	        2	        3
4.1529	1.8669	        1	        2	        3
4.1529	1.9431	        1	        2	        3
4.1529	2.0193	        1	        2	        3
4.1529	2.0955	        1	        2	        3
4.1529	2.1717	        1	        2	        3
4.1529	2.2479	        1	        2	        3
4.1529	2.3241	        1	        2	        3
4.1529	2.4003	        1	        2	        3
4.1529	2.4765	        1	        2	        3
4.1529	2.5527	        1	        2	        3
4.1529	2.6289	        1	        2	        3
4.1529	2.7051	        1	        2	        3
4.1529	2.7813	        1	        2	        3
4.1529	2.8575	        1	        2	        3
4.1529	2.9337	        1	        2	        3
4.1529	3.0099	        1	        2	        3
4.1529	3.0861	        1	        2	        3
4.1529	3.1623	        1	        2	        3
4.1529	3.2385	        1	        2	        3
4.1529	3.3147	        1	        2	        3
4.1529	3.3909	        1	        2	        3
4.1529	3.4671	        1	        2	        3
4.1529	3.5433	        1	        2	        3
4.1529	3.6195	        1	        2	        3
4.1529	3.6957	        1	        2	        3
4.1529	3.7719	        1	        2	        3
4.1529	3.8481	        1	        2	        3
4.1529	3.9243	        1	        2	        3
4.1529	4.0005	        1	        2	        3
4.1529	4.0767	        1	        2	        3
4.1529	4.1529	        1	        2	        3
4.1529	4.2291	        1	        2	        3

4.2291	0.0381	        1	        2	        3
4.2291	0.1143	        1	        2	        3
4.2291	0.1905	        1	        2	        3
4.2291	0.2667	        1	        2	        3
4.2291	0.3429	        1	        2	        3
4.2291	0.4191	        1	        2	        3
4.2291	0.4953	        1	        2	        3
4.2291	0.5715	        1	        2	        3
4.2291	0.6477	        1	        2	        3
4.2291	0.7239	        1	        2	        3
4.2291	0.8001	        1	        2	        3
4.2291	0.8763	        1	        2	        3
4.2291	0.9525	        1	        2	        3
4.2291	1.0287	        1	        2	        3
4.2291	1.1049	        1	        2	        3
4.2291	1.1811	        1	        2	        3
4.2291	1.2573	        1	        2	        3
4.2291	1.3335	        1	        2	        3
4.2291	1.4097	        1	        2	        3
4.2291	1.4859	        1	        2	        3
4.2291	1.5621	        1	        2	        3
4.2291	1.6383	        1	        2	        3
4.2291	1.7145	        1	        2	        3
4.2291	1.7907	        1	        2	        3
4.2291	1.8669	        1	        2	        3
4.2291	1.9431	        1	        2	        3
4.2291	2.0193	        1	        2	        3
4.2291	2.0955	        1	        2	        3
4.2291	2.1717	        1	        2	        3
4.2291	2.2479	        1	        2	        3
4.2291	2.3241	        1	        2	        3
4.2291	2.4003	        1	        2	        3
4.2291	2.4765	        1	        2	        3
4.2291	2.5527	        1	        2	        3
4.2291	2.6289	        1	        2	        3
4.2291	2.7051	        1	        2	        3
4.2291	2.7813	        1	        2	        3
4.2291	2.8575	        1	        2	        3
4.2291	2.9337	        1	        2	        3
4.2291	3.0099	        1	        2	        3
4.2291	3.0861	        1	        2	        3
4.2291	3.1623	        1	        2	        3
4.2291	3.2385	        1	        2	        3
4.2291	3.3147	        1	        2	        3
4.2291	3.3909	        1	        2	        3
4.2291	3.4671	        1	        2	        3
4.2291	3.5433	        1	        2	        3
4.2291	3.6195	        1	        2	        3
4.2291	3.6957	        1	        2	        3
4.2291	3.7719	        1	        2	        3
4.2291	3.8481	        1	        2	        3
4.2291	3.9243	        1	        2	        3
4.2291	4.0005	        1	        2	        3
4.2291	4.0767	        1	        2	        3
4.2291	4.1529	        1	        2	        3
4.2291	4.2291	        1	        2	        3

4.3053	0.0381	        1	        2	        3
4.3053	0.1143	        1	        2	        3
4.3053	0.1905	        1	        2	        3
4.3053	0.2667	        1	        2	        3
4.3053	0.3429	        1	        2	        3
4.3053	0.4191	        1	        2	        3
4.3053	0.4953	        1	        2	        3
4.3053	0.5715	        1	        2	        3
4.3053	0.6477	        1	        2	        3
4.3053	0.7239	        1	        2	        3
4.3053	0.8001	        1	        2	        3
4.3053	0.8763	        1	        2	        3
4.3053	0.9525	        1	        2	        3
4.3053	1.0287	        1	        2	        3
4.3053	1.1049	        1	        2	        3
4.3053	1.1811	        1	        2	        3
4.3053	1.2573	        1	        2	        3
4.3053	1.3335	        1	        2	        3
4.3053	1.4097	        1	        2	        3
4.3053	1.4859	        1	        2	        3
4.3053	1.5621	        1	        2	        3
4.3053	1.6383	        1	        2	        3
4.3053	1.7145	        1	        2	        3
4.3053	1.7907	        1	        2	        3
4.3053	1.8669	        1	        2	        3
4.3053	1.9431	        1	        2	        3
4.3053	2.0193	        1	        2	        3
4.3053	2.0955	        1	        2	        3
4.3053	2.1717	        1	        2	        3
4.3053	2.2479	        1	        2	        3
4.3053	2.3241	        1	        2	        3
4.3053	2.4003	        1	        2	        3
4.3053	2.4765	        1	        2	        3
4.3053	2.5527	        1	        2	        3
4.3053	2.6289	        1	        2	        3
4.3053	2.7051	        1	        2	        3
4.3053	2.7813	        1	        2	        3
4.3053	2.8575	        1	        2	        3
4.3053	2.9337	        1	        2	        3
4.3053	3.0099	        1	        2	        3
4.3053	3.0861	        1	        2	        3
4.3053	3.1623	        1	        2	        3
4.3053	3.2385	        1	        2	        3
4.3053	3.3147	        1	        2	        3
4.3053	3.3909	        1	        2	        3
4.3053	3.4671	        1	        2	        3
4.3053	3.5433	        1	        2	        3
4.3053	3.6195	        1	        2	        3
4.3053	3.6957	        1	        2	        3
4.3053	3.7719	        1	        2	        3
4.3053	3.8481	        1	        2	        3
4.3053	3.9243	        1	        2	        3
4.3053	4.0005	        1	        2	        3
4.3053	4.0767	        1	        2	        3
4.3053	4.1529	        1	        2	        3
4.3053	4.2291	        1	        2	        3

4.3815	0.0381	        1	        2	        3
4.3815	0.1143	        1	        2	        3
4.3815	0.1905	        1	        2	        3
4.3815	0.2667	        1	        2	        3
4.3815	0.3429	        1	        2	        3
4.3815	0.4191	        1	        2	        3
4.3815	0.4953	        1	        2	        3
4.3815	0.5715	        1	        2	        3
4.3815	0.6477	        1	        2	        3
4.3815	0.7239	        1	        2	        3
4.3815	0.8001	        1	        2	        3
4.3815	0.8763	        1	        2	        3
4.3815	0.9525	        1	        2	        3
4.3815	1.0287	        1	        2	        3
4.3815	1.1049	        1	        2	        3
4.3815	1.1811	        1	        2	        3
4.3815	1.2573	        1	        2	        3
4.3815	1.3335	        1	        2	        3
4.3815	1.4097	        1	        2	        3
4.3815	1.4859	        1	        2	        3
4.3815	1.5621	        1	        2	        3
4.3815	1.6383	        1	        2	        3
4.3815	1.7145	        1	        2	        3
4.3815	1.7907	        1	        2	        3
4.3815	1.8669	        1	        2	        3
4.3815	1.9431	        1	        2	        3
4.3815	2.0193	        1	        2	        3
4.3815	2.0955	        1	        2	        3
4.3815	2.1717	        1	        2	        3
4.3815	2.2479	        1	        2	        3
4.3815	2.3241	        1	        2	        3
4.3815	2.4003	        1	        2	        3
4.3815	2.4765	        1	        2	        3
4.3815	2.5527	        1	        2	        3
4.3815	2.6289	        1	        2	        3
4.3815	2.7051	        1	        2	        3
4.3815	2.7813	        1	        2	        3
4.3815	2.8575	        1	        2	        3
4.3815	2.9337	        1	        2	        3
4.3815	3.0099	        1	        2	        3
4.3815	3.0861	        1	        2	        3
4.3815	3.1623	        1	        2	        3
4.3815	3.2385	        1	        2	        3
4.3815	3.3147	        1	        2	        3
4.3815	3.3909	        1	        2	        3
4.3815	3.4671	        1	        2	        3
4.3815	3.5433	        1	        2	        3
4.3815	3.6195	        1	        2	        3
4.3815	3.6957	        1	        2	        3
4.3815	3.7719	        1	        2	        3
4.3815	3.8481	        1	        2	        3
4.3815	3.9243	        1	        2	        3
4.3815	4.0005	        1	        2	        3
4.3815	4.0767	        1	        2	        3
4.3815	4.1529	        1	        2	        3
4.3815	4.2291	        1	        2	        3

4.4577	0.0381	        1	        2	        3
4.4577	0.1143	        1	        2	        3
4.4577	0.1905	        1	        2	        3
4.4577	0.2667	        1	        2	        3
4.4577	0.3429	        1	        2	        3
4.4577	0.4191	        1	        2	        3
4.4577	0.4953	        1	        2	        3
4.4577	0.5715	        1	        2	        3
4.4577	0.6477	        1	        2	        3
4.4577	0.7239	        1	        2	        3
4.4577	0.8001	        1	        2	        3
4.4577	0.8763	        1	        2	        3
4.4577	0.9525	        1	        2	        3
4.4577	1.0287	        1	        2	        3
4.4577	1.1049	        1	        2	        3
4.4577	1.1811	        1	        2	        3
4.4577	1.2573	        1	        2	        3
4.4577	1.3335	        1	        2	        3
4.4577	1.4097	        1	        2	        3
4.4577	1.4859	        1	        2	        3
4.4577	1.5621	        1	        2	        3
4.4577	1.6383	        1	        2	        3
4.4577	1.7145	        1	        2	        3
4.4577	1.7907	        1	        2	        3
4.4577	1.8669	        1	        2	        3
4.4577	1.9431	        1	        2	        3
4.4577	2.0193	        1	        2	        3
4.4577	2.0955	        1	        2	        3
4.4577	2.1717	        1	        2	        3
4.4577	2.2479	        1	        2	        3
4.4577	2.3241	        1	        2	        3
4.4577	2.4003	        1	        2	        3
4.4577	2.4765	        1	        2	        3
4.4577	2.5527	        1	        2	        3
4.4577	2.6289	        1	        2	        3
4.4577	2.7051	        1	        2	        3
4.4577	2.7813	        1	        2	        3
4.4577	2.8575	        1	        2	        3
4.4577	2.9337	        1	        2	        3
4.4577	3.0099	        1	        2	        3
4.4577	3.0861	        1	        2	        3
4.4577	3.1623	        1	        2	        3
4.4577	3.2385	        1	        2	        3
4.4577	3.3147	        1	        2	        3
4.4577	3.3909	        1	        2	        3
4.4577	3.4671	        1	        2	        3
4.4577	3.5433	        1	        2	        3
4.4577	3.6195	        1	        2	        3
4.4577	3.6957	        1	        2	        3
4.4577	3.7719	        1	        2	        3
4.4577	3.8481	        1	        2	        3
4.4577	3.9243	        1	        2	        3
4.4577	4.0005	        1	        2	        3
4.4577	4.0767	        1	        2	        3
4.4577	4.1529	        1	        2	        3
4.4577	4.2291	        1	        2	        3

4.5339	0.0381	        1	        2	        3
4.5339	0.1143	        1	        2	        3
4.5339	0.1905	        1	        2	        3
4.5339	0.2667	        1	        2	        3
4.5339	0.3429	        1	        2	        3
4.5339	0.4191	        1	        2	        3
4.5339	0.4953	        1	        2	        3
4.5339	0.5715	        1	        2	        3
4.5339	0.6477	        1	        2	        3
4.5339	0.7239	        1	        2	        3
4.5339	0.8001	        1	        2	        3
4.5339	0.8763	        1	        2	        3
4.5339	0.9525	        1	        2	        3
4.5339	1.0287	        1	        2	        3
4.5339	1.1049	        1	        2	        3
4.5339	1.1811	        1	        2	        3
4.5339	1.2573	        1	        2	        3
4.5339	1.3335	        1	        2	        3
4.5339	1.4097	        1	        2	        3
4.5339	1.4859	        1	        2	        3
4.5339	1.5621	        1	        2	        3
4.5339	1.6383	        1	        2	        3
4.5339	1.7145	        1	        2	        3
4.5339	1.7907	        1	        2	        3
4.5339	1.8669	        1	        2	        3
4.5339	1.9431	        1	        2	        3
4.5339	2.0193	        1	        2	        3
4.5339	2.0955	        1	        2	        3
4.5339	2.1717	        1	        2	        3
4.5339	2.2479	        1	        2	        3
4.5339	2.3241	        1	        2	        3
4.5339	2.4003	        1	        2	        3
4.5339	2.4765	        1	        2	        3
4.5339	2.5527	        1	        2	        3
4.5339	2.6289	        1	        2	        3
4.5339	2.7051	        1	        2	        3
4.5339	2.7813	        1	        2	        3
4.5339	2.8575	        1	        2	        3
4.5339	2.9337	        1	        2	        3
4.5339	3.0099	        1	        2	        3
4.5339	3.0861	        1	        2	        3
4.5339	3.1623	        1	        2	        3
4.5339	3.2385	        1	        2	        3
4.5339	3.3147	        1	        2	        3
4.5339	3.3909	        1	        2	        3
4.5339	3.4671	        1	        2	        3
4.5339	3.5433	        1	        2	        3
4.5339	3.6195	        1	        2	        3
4.5339	3.6957	        1	        2	        3
4.5339	3.7719	        1	        2	        3
4.5339	3.8481	        1	        2	        3
4.5339	3.9243	        1	        2	        3
4.5339	4.0005	        1	        2	        3
4.5339	4.0767	        1	        2	        3
4.5339	4.1529	        1	        2	        3
4.5339	4.2291	        1	        2	        3

4.6101	0.0381	        1	        2	        3
4.6101	0.1143	        1	        2	        3
4.6101	0.1905	        1	        2	        3
4.6101	0.2667	        1	        2	        3
4.6101	0.3429	        1	        2	        3
4.6101	0.4191	        1	        2	        3
4.6101	0.4953	        1	        2	        3
4.6101	0.5715	        1	        2	        3
4.6101	0.6477	        1	        2	        3
4.6101	0.7239	        1	        2	        3
4.6101	0.8001	        1	        2	        3
4.6101	0.8763	        1	        2	        3
4.6101	0.9525	        1	        2	        3
4.6101	1.0287	        1	        2	        3
4.6101	1.1049	        1	        2	        3
4.6101	1.1811	        1	        2	        3
4.6101	1.2573	        1	        2	        3
4.6101	1.3335	        1	        2	        3
4.6101	1.4097	        1	        2	        3
4.6101	1.4859	        1	        2	        3
4.6101	1.5621	        1	        2	        3
4.6101	1.6383	        1	        2	        3
4.6101	1.7145	        1	        2	        3
4.6101	1.7907	        1	        2	        3
4.6101	1.8669	        1	        2	        3
4.6101	1.9431	        1	        2	        3
4.6101	2.0193	        1	        2	        3
4.6101	2.0955	        1	        2	        3
4.6101	2.1717	        1	        2	        3
4.6101	2.2479	        1	        2	        3
4.6101	2.3241	        1	        2	        3
4.6101	2.4003	        1	        2	        3
4.6101	2.4765	        1	        2	        3
4.6101	2.5527	        1	        2	        3
4.6101	2.6289	        1	        2	        3
4.6101	2.7051	        1	        2	        3
4.6101	2.7813	        1	        2	        3
4.6101	2.8575	        1	        2	        3
4.6101	2.9337	        1	        2	        3
4.6101	3.0099	        1	        2	        3
4.6101	3.0861	        1	        2	        3
4.6101	3.1623	        1	        2	        3
4.6101	3.2385	        1	        2	        3
4.6101	3.3147	        1	        2	        3
4.6101	3.3909	        1	        2	        3
4.6101	3.4671	        1	        2	        3
4.6101	3.5433	        1	        2	        3
4.6101	3.6195	        1	        2	        3
4.6101	3.6957	        1	        2	        3
4.6101	3.7719	        1	        2	        3
4.6101	3.8481	        1	        2	        3
4.6101	3.9243	        1	        2	        3
4.6101	4.0005	        1	        2	        3
4.6101	4.0767	        1	        2	        3
4.6101	4.1529	        1	        2	        3
4.6101	4.2291	        1	        2	        3

4.6863	0.0381	        1	        2	        3
4.6863	0.1143	        1	        2	        3
4.6863	0.1905	        1	        2	        3
4.6863	0.2667	        1	        2	        3
4.6863	0.3429	        1	        2	        3
4.6863	0.4191	        1	        2	        3
4.6863	0.4953	        1	        2	        3
4.6863	0.5715	        1	        2	        3
4.6863	0.6477	        1	        2	        3
4.6863	0.7239	        1	        2	        3
4.6863	0.8001	        1	        2	        3
4.6863	0.8763	        1	        2	        3
4.6863	0.9525	        1	        2	        3
4.6863	1.0287	        1	        2	        3
4.6863	1.1049	        1	        2	        3
4.6863	1.1811	        1	        2	        3
4.6863	1.2573	        1	        2	        3
4.6863	1.3335	        1	        2	        3
4.6863	1.4097	        1	        2	        3
4.6863	1.4859	        1	        2	        3
4.6863	1.5621	        1	        2	        3
4.6863	1.6383	        1	        2	        3
4.6863	1.7145	        1	        2	        3
4.6863	1.7907	        1	        2	        3
4.6863	1.8669	        1	        2	        3
4.6863	1.9431	        1	        2	        3
4.6863	2.0193	        1	        2	        3
4.6863	2.0955	        1	        2	        3
4.6863	2.1717	        1	        2	        3
4.6863	2.2479	        1	        2	        3
4.6863	2.3241	        1	        2	        3
4.6863	2.4003	        1	        2	        3
4.6863	2.4765	        1	        2	        3
4.6863	2.5527	        1	        2	        3
4.6863	2.6289	        1	        2	        3
4.6863	2.7051	        1	        2	        3
4.6863	2.7813	        1	        2	        3
4.6863	2.8575	        1	        2	        3
4.6863	2.9337	        1	        2	        3
4.6863	3.0099	        1	        2	        3
4.6863	3.0861	        1	        2	        3
4.6863	3.1623	        1	        2	        3
4.6863	3.2385	        1	        2	        3
4.6863	3.3147	        1	        2	        3
4.6863	3.3909	        1	        2	        3
4.6863	3.4671	        1	        2	        3
4.6863	3.5433	        1	        2	        3
4.6863	3.6195	        1	        2	        3
4.6863	3.6957	        1	        2	        3
4.6863	3.7719	        1	        2	        3
4.6863	3.8481	        1	        2	        3
4.6863	3.9243	        1	        2	        3
4.6863	4.0005	        1	        2	        3
4.6863	4.0767	        1	        2	        3
4.6863	4.1529	        1	        2	        3
4.6863	4.2291	        1	        2	        3

4.7625	0.0381	        1	        2	        3
4.7625	0.1143	        1	        2	        3
4.7625	0.1905	        1	        2	        3
4.7625	0.2667	        1	        2	        3
4.7625	0.3429	        1	        2	        3
4.7625	0.4191	        1	        2	        3
4.7625	0.4953	        1	        2	        3
4.7625	0.5715	        1	        2	        3
4.7625	0.6477	        1	        2	        3
4.7625	0.7239	        1	        2	        3
4.7625	0.8001	        1	        2	        3
4.7625	0.8763	        1	        2	        3
4.7625	0.9525	        1	        2	        3
4.7625	1.0287	        1	        2	        3
4.7625	1.1049	        1	        2	        3
4.7625	1.1811	        1	        2	        3
4.7625	1.2573	        1	        2	        3
4.7625	1.3335	        1	        2	        3
4.7625	1.4097	        1	        2	        3
4.7625	1.4859	        1	        2	        3
4.7625	1.5621	        1	        2	        3
4.7625	1.6383	        1	        2	        3
4.7625	1.7145	        1	        2	        3
4.7625	1.7907	        1	        2	        3
4.7625	1.8669	        1	        2	        3
4.7625	1.9431	        1	        2	        3
4.7625	2.0193	        1	        2	        3
4.7625	2.0955	        1	        2	        3
4.7625	2.1717	        1	        2	        3
4.7625	2.2479	        1	        2	        3
4.7625	2.3241	        1	        2	        3
4.7625	2.4003	        1	        2	        3
4.7625	2.4765	        1	        2	        3
4.7625	2.5527	        1	        2	        3
4.7625	2.6289	        1	        2	        3
4.7625	2.7051	        1	        2	        3
4.7625	2.7813	        1	        2	        3
4.7625	2.8575	        1	        2	        3
4.7625	2.9337	        1	        2	        3
4.7625	3.0099	        1	        2	        3
4.7625	3.0861	        1	        2	        3
4.7625	3.1623	        1	        2	        3
4.7625	3.2385	        1	        2	        3
4.7625	3.3147	        1	        2	        3
4.7625	3.3909	        1	        2	        3
4.7625	3.4671	        1	        2	        3
4.7625	3.5433	        1	        2	        3
4.7625	3.6195	        1	        2	        3
4.7625	3.6957	        1	        2	        3
4.7625	3.7719	        1	        2	        3
4.7625	3.8481	        1	        2	        3
4.7625	3.9243	        1	        2	        3
4.7625	4.0005	        1	        2	        3
4.7625	4.0767	        1	        2	        3
4.7625	4.1529	        1	        2	        3
4.7625	4.2291	        1	        2	        3

4.8387	0.0381	        1	        2	        3
4.8387	0.1143	        1	        2	        3
4.8387	0.1905	        1	        2	        3
4.8387	0.2667	        1	        2	        3
4.8387	0.3429	        1	        2	        3
4.8387	0.4191	        1	        2	        3
4.8387	0.4953	        1	        2	        3
4.8387	0.5715	        1	        2	        3
4.8387	0.6477	        1	        2	        3
4.8387	0.7239	        1	        2	        3
4.8387	0.8001	        1	        2	        3
4.8387	0.8763	        1	        2	        3
4.8387	0.9525	        1	        2	        3
4.8387	1.0287	        1	        2	        3
4.8387	1.1049	        1	        2	        3
4.8387	1.1811	        1	        2	        3
4.8387	1.2573	        1	        2	        3
4.8387	1.3335	        1	        2	        3
4.8387	1.4097	        1	        2	        3
4.8387	1.4859	        1	        2	        3
4.8387	1.5621	        1	        2	        3
4.8387	1.6383	        1	        2	        3
4.8387	1.7145	        1	        2	        3
4.8387	1.7907	        1	        2	        3
4.8387	1.8669	        1	        2	        3
4.8387	1.9431	        1	        2	        3
4.8387	2.0193	        1	        2	        3
4.8387	2.0955	        1	        2	        3
4.8387	2.1717	        1	        2	        3
4.8387	2.2479	        1	        2	        3
4.8387	2.3241	        1	        2	        3
4.8387	2.4003	        1	        2	        3
4.8387	2.4765	        1	        2	        3
4.8387	2.5527	        1	        2	        3
4.8387	2.6289	        1	        2	        3
4.8387	2.7051	        1	        2	        3
4.8387	2.7813	        1	        2	        3
4.8387	2.8575	        1	        2	        3
4.8387	2.9337	        1	        2	        3
4.8387	3.0099	        1	        2	        3
4.8387	3.0861	        1	        2	        3
4.8387	3.1623	        1	        2	        3
4.8387	3.2385	        1	        2	        3
4.8387	3.3147	        1	        2	        3
4.8387	3.3909	        1	        2	        3
4.8387	3.4671	        1	        2	        3
4.8387	3.5433	        1	        2	        3
4.8387	3.6195	        1	        2	        3
4.8387	3.6957	        1	        2	        3
4.8387	3.7719	        1	        2	        3
4.8387	3.8481	        1	        2	        3
4.8387	3.9243	        1	        2	        3
4.8387	4.0005	        1	        2	        3
4.8387	4.0767	        1	        2	        3
4.8387	4.1529	        1	        2	        3
4.8387	4.2291	        1	        2	        3

4.9149	0.0381	        1	        2	        3
4.9149	0.1143	        1	        2	        3
4.9149	0.1905	        1	        2	        3
4.9149	0.2667	        1	        2	        3
4.9149	0.3429	        1	        2	        3
4.9149	0.4191	        1	        2	        3
4.9149	0.4953	        1	        2	        3
4.9149	0.5715	        1	        2	        3
4.9149	0.6477	        1	        2	        3
4.9149	0.7239	        1	        2	        3
4.9149	0.8001	        1	        2	        3
4.9149	0.8763	        1	        2	        3
4.9149	0.9525	        1	        2	        3
4.9149	1.0287	        1	        2	        3
4.9149	1.1049	        1	        2	        3
4.9149	1.1811	        1	        2	        3
4.9149	1.2573	        1	        2	        3
4.9149	1.3335	        1	        2	        3
4.9149	1.4097	        1	        2	        3
4.9149	1.4859	        1	        2	        3
4.9149	1.5621	        1	        2	        3
4.9149	1.6383	        1	        2	        3
4.9149	1.7145	        1	        2	        3
4.9149	1.7907	        1	        2	        3
4.9149	1.8669	        1	        2	        3
4.9149	1.9431	        1	        2	        3
4.9149	2.0193	        1	        2	        3
4.9149	2.0955	        1	        2	        3
4.9149	2.1717	        1	        2	        3
4.9149	2.2479	        1	        2	        3
4.9149	2.3241	        1	        2	        3
4.9149	2.4003	        1	        2	        3
4.9149	2.4765	        1	        2	        3
4.9149	2.5527	        1	        2	        3
4.9149	2.6289	        1	        2	        3
4.9149	2.7051	        1	        2	        3
4.9149	2.7813	        1	        2	        3
4.9149	2.8575	        1	        2	        3
4.9149	2.9337	        1	        2	        3
4.9149	3.0099	        1	        2	        3
4.9149	3.0861	        1	        2	        3
4.9149	3.1623	        1	        2	        3
4.9149	3.2385	        1	        2	        3
4.9149	3.3147	        1	        2	        3
4.9149	3.3909	        1	        2	        3
4.9149	3.4671	        1	        2	        3
4.9149	3.5433	        1	        2	        3
4.9149	3.6195	        1	        2	        3
4.9149	3.6957	        1	        2	        3
4.9149	3.7719	        1	        2	        3
4.9149	3.8481	        1	        2	        3
4.9149	3.9243	        1	        2	        3
4.9149	4.0005	        1	        2	        3
