################################################################## 
# Generated by FullSWOF_2D version 1.07.01, 2016-06-01
################################################################## 
# time	Vol_of_tot	Vol_inf_tot	Vol_rain_tot	Vol_bound_tot
25.149	  2.64173	        0	        0	 -2.62349
25.156	  2.64173	        0	        0	 -2.62349
25.1629	  2.64173	        0	        0	 -2.62349
25.1699	  2.64173	        0	        0	 -2.62349
25.1769	  2.64173	        0	        0	 -2.62349
25.1838	  2.64173	        0	        0	 -2.62349
25.1908	  2.64173	        0	        0	 -2.62349
25.1978	  2.64173	        0	        0	 -2.62349
25.2047	  2.64173	        0	        0	 -2.62349
25.2117	  2.64173	        0	        0	 -2.62349
25.2186	  2.64173	        0	        0	 -2.62349
25.2256	  2.64173	        0	        0	 -2.62349
25.2326	  2.64173	        0	        0	 -2.62349
25.2395	  2.64173	        0	        0	 -2.62349
25.2465	  2.64173	        0	        0	 -2.62349
25.2534	  2.64173	        0	        0	 -2.62349
25.2604	  2.64173	        0	        0	 -2.62349
25.2674	  2.64173	        0	        0	 -2.62349
25.2743	  2.64173	        0	        0	 -2.62349
25.2813	  2.64173	        0	        0	 -2.62349
25.2882	  2.64173	        0	        0	 -2.62349
25.2952	  2.64173	        0	        0	 -2.62349
25.3022	  2.64173	        0	        0	 -2.62349
25.3091	  2.64173	        0	        0	 -2.62349
25.3161	  2.64173	        0	        0	 -2.62349
25.323	  2.64173	        0	        0	 -2.62349
25.33	  2.64173	        0	        0	 -2.62349
25.337	  2.64173	        0	        0	 -2.62349
25.3439	  2.64173	        0	        0	 -2.62349
25.3509	  2.64173	        0	        0	 -2.62349
25.3578	  2.64173	        0	        0	 -2.62349
25.3648	  2.64173	        0	        0	 -2.62349
25.3718	  2.64173	        0	        0	 -2.62349
25.3787	  2.64173	        0	        0	 -2.62349
25.3857	  2.64173	        0	        0	 -2.62349
25.3926	  2.64173	        0	        0	 -2.62349
25.3996	  2.64173	        0	        0	 -2.62349
25.4066	  2.64173	        0	        0	 -2.62349
25.4135	  2.64173	        0	        0	 -2.62349
25.4205	  2.64173	        0	        0	 -2.62349
25.4275	  2.64173	        0	        0	 -2.62349
25.4344	  2.64173	        0	        0	 -2.62349
25.4414	  2.64173	        0	        0	 -2.62349
25.4483	  2.64173	        0	        0	 -2.62349
25.4553	  2.64173	        0	        0	 -2.62349
25.4623	  2.64173	        0	        0	 -2.62349
25.4692	  2.64173	        0	        0	 -2.62349
25.4762	  2.64173	        0	        0	 -2.62349
25.4831	  2.64173	        0	        0	 -2.62349
25.4901	  2.64173	        0	        0	 -2.62349
25.4971	  2.64173	        0	        0	 -2.62349
25.504	  2.64173	        0	        0	 -2.62349
25.511	  2.64173	        0	        0	 -2.62349
25.5179	  2.64173	        0	        0	 -2.62349
25.5249	  2.64173	        0	        0	 -2.62349
25.5319	  2.64173	        0	        0	 -2.62349
25.5388	  2.64173	        0	        0	 -2.62349
25.5458	  2.64173	        0	        0	 -2.62349
25.5527	  2.64173	        0	        0	 -2.62349
25.5597	  2.64173	        0	        0	 -2.62349
25.5667	  2.64173	        0	        0	 -2.62349
25.5736	  2.64173	        0	        0	 -2.62349
25.5806	  2.64173	        0	        0	 -2.62349
25.5875	  2.64173	        0	        0	 -2.62349
25.5945	  2.64173	        0	        0	 -2.62349
25.6015	  2.64173	        0	        0	 -2.62349
25.6084	  2.64173	        0	        0	 -2.62349
25.6154	  2.64173	        0	        0	 -2.62349
25.6224	  2.64173	        0	        0	 -2.62349
25.6293	  2.64173	        0	        0	 -2.62349
25.6363	  2.64173	        0	        0	 -2.62349
25.6432	  2.64173	        0	        0	 -2.62349
25.6502	  2.64173	        0	        0	 -2.62349
25.6572	  2.64173	        0	        0	 -2.62349
25.6641	  2.64173	        0	        0	 -2.62349
25.6711	  2.64173	        0	        0	 -2.62349
25.678	  2.64173	        0	        0	 -2.62349
25.685	  2.64173	        0	        0	 -2.62349
25.692	  2.64173	        0	        0	 -2.62349
25.6989	  2.64173	        0	        0	 -2.62349
25.7059	  2.64173	        0	        0	 -2.62349
25.7128	  2.64173	        0	        0	 -2.62349
25.7198	  2.64173	        0	        0	 -2.62349
25.7268	  2.64173	        0	        0	 -2.62349
25.7337	  2.64173	        0	        0	 -2.62349
25.7407	  2.64173	        0	        0	 -2.62349
25.7476	  2.64173	        0	        0	 -2.62349
25.7546	  2.64173	        0	        0	 -2.62349
25.7616	  2.64173	        0	        0	 -2.62349
25.7685	  2.64173	        0	        0	 -2.62349
25.7755	  2.64173	        0	        0	 -2.62349
25.7824	  2.64173	        0	        0	 -2.62349
25.7894	  2.64173	        0	        0	 -2.62349
25.7964	  2.64173	        0	        0	 -2.62349
25.8033	  2.64173	        0	        0	 -2.62349
25.8103	  2.64173	        0	        0	 -2.62349
25.8173	  2.64173	        0	        0	 -2.62349
25.8242	  2.64173	        0	        0	 -2.62349
25.8312	  2.64173	        0	        0	 -2.62349
25.8381	  2.64173	        0	        0	 -2.62349
25.8451	  2.64173	        0	        0	 -2.62349
25.8521	  2.64173	        0	        0	 -2.62349
25.859	  2.64173	        0	        0	 -2.62349
25.866	  2.64173	        0	        0	 -2.62349
25.8729	  2.64173	        0	        0	 -2.62349
25.8799	  2.64173	        0	        0	 -2.62349
25.8869	  2.64173	        0	        0	 -2.62349
25.8938	  2.64173	        0	        0	 -2.62349
25.9008	  2.64173	        0	        0	 -2.62349
25.9077	  2.64173	        0	        0	 -2.62349
25.9147	  2.64173	        0	        0	 -2.62349
25.9217	  2.64173	        0	        0	 -2.62349
25.9286	  2.64173	        0	        0	 -2.62349
25.9356	  2.64173	        0	        0	 -2.62349
25.9425	  2.64173	        0	        0	 -2.62349
25.9495	  2.64173	        0	        0	 -2.62349
25.9565	  2.64173	        0	        0	 -2.62349
25.9634	  2.64173	        0	        0	 -2.62349
25.9704	  2.64173	        0	        0	 -2.62349
25.9773	  2.64173	        0	        0	 -2.62349
25.9843	  2.64173	        0	        0	 -2.62349
25.9913	  2.64173	        0	        0	 -2.62349
25.9982	  2.64173	        0	        0	 -2.62349
26.0052	  2.64173	        0	        0	 -2.62349
26.0122	  2.64173	        0	        0	 -2.62349
26.0191	  2.64173	        0	        0	 -2.62349
26.0261	  2.64173	        0	        0	 -2.62349
26.033	  2.64173	        0	        0	 -2.62349
26.04	  2.64173	        0	        0	 -2.62349
26.047	  2.64173	        0	        0	 -2.62349
26.0539	  2.64173	        0	        0	 -2.62349
26.0609	  2.64173	        0	        0	 -2.62349
26.0678	  2.64173	        0	        0	 -2.62349
26.0748	  2.64173	        0	        0	 -2.62349
26.0818	  2.64173	        0	        0	 -2.62349
26.0887	  2.64173	        0	        0	 -2.62349
26.0957	  2.64173	        0	        0	 -2.62349
26.1026	  2.64173	        0	        0	 -2.62349
26.1096	  2.64173	        0	        0	 -2.62349
26.1166	  2.64173	        0	        0	 -2.62349
26.1235	  2.64173	        0	        0	 -2.62349
26.1305	  2.64173	        0	        0	 -2.62349
26.1374	  2.64173	        0	        0	 -2.62349
26.1444	  2.64173	        0	        0	 -2.62349
26.1514	  2.64173	        0	        0	 -2.62349
26.1583	  2.64173	        0	        0	 -2.62349
26.1653	  2.64173	        0	        0	 -2.62349
26.1722	  2.64173	        0	        0	 -2.62349
26.1792	  2.64173	        0	        0	 -2.62349
26.1862	  2.64173	        0	        0	 -2.62349
26.1931	  2.64173	        0	        0	 -2.62349
26.2001	  2.64173	        0	        0	 -2.62349
26.2071	  2.64173	        0	        0	 -2.62349
26.214	  2.64173	        0	        0	 -2.62349
26.221	  2.64173	        0	        0	 -2.62349
26.2279	  2.64173	        0	        0	 -2.62349
26.2349	  2.64173	        0	        0	 -2.62349
26.2419	  2.64173	        0	        0	 -2.62349
26.2488	  2.64173	        0	        0	 -2.62349
26.2558	  2.64173	        0	        0	 -2.62349
26.2627	  2.64173	        0	        0	 -2.62349
26.2697	  2.64173	        0	        0	 -2.62349
26.2767	  2.64173	        0	        0	 -2.62349
26.2836	  2.64173	        0	        0	 -2.62349
26.2906	  2.64173	        0	        0	 -2.62349
26.2975	  2.64173	        0	        0	 -2.62349
26.3045	  2.64173	        0	        0	 -2.62349
26.3115	  2.64173	        0	        0	 -2.62349
26.3184	  2.64173	        0	        0	 -2.62349
26.3254	  2.64173	        0	        0	 -2.62349
26.3323	  2.64173	        0	        0	 -2.62349
26.3393	  2.64173	        0	        0	 -2.62349
26.3463	  2.64173	        0	        0	 -2.62349
26.3532	  2.64173	        0	        0	 -2.62349
26.3602	  2.64173	        0	        0	 -2.62349
26.3671	  2.64173	        0	        0	 -2.62349
26.3741	  2.64173	        0	        0	 -2.62349
26.3811	  2.64173	        0	        0	 -2.62349
26.388	  2.64173	        0	        0	 -2.62349
26.395	  2.64173	        0	        0	 -2.62349
26.402	  2.64173	        0	        0	 -2.62349
26.4089	  2.64173	        0	        0	 -2.62349
26.4159	  2.64173	        0	        0	 -2.62349
26.4228	  2.64173	        0	        0	 -2.62349
26.4298	  2.64173	        0	        0	 -2.62349
26.4368	  2.64173	        0	        0	 -2.62349
26.4437	  2.64173	        0	        0	 -2.62349
26.4507	  2.64173	        0	        0	 -2.62349
26.4576	  2.64173	        0	        0	 -2.62349
26.4646	  2.64173	        0	        0	 -2.62349
26.4716	  2.64173	        0	        0	 -2.62349
26.4785	  2.64173	        0	        0	 -2.62349
26.4855	  2.64173	        0	        0	 -2.62349
26.4924	  2.64173	        0	        0	 -2.62349
26.4994	  2.64173	        0	        0	 -2.62349
26.5064	  2.64173	        0	        0	 -2.62349
26.5133	  2.64173	        0	        0	 -2.62349
26.5203	  2.64173	        0	        0	 -2.62349
26.5272	  2.64173	        0	        0	 -2.62349
26.5342	  2.64173	        0	        0	 -2.62349
26.5412	  2.64173	        0	        0	 -2.62349
26.5481	  2.64173	        0	        0	 -2.62349
26.5551	  2.64173	        0	        0	 -2.62349
26.562	  2.64173	        0	        0	 -2.62349
26.569	  2.64173	        0	        0	 -2.62349
26.576	  2.64173	        0	        0	 -2.62349
26.5829	  2.64173	        0	        0	 -2.62349
26.5899	  2.64173	        0	        0	 -2.62349
26.5969	  2.64173	        0	        0	 -2.62349
26.6038	  2.64173	        0	        0	 -2.62349
26.6108	  2.64173	        0	        0	 -2.62349
26.6177	  2.64173	        0	        0	 -2.62349
26.6247	  2.64173	        0	        0	 -2.62349
26.6317	  2.64173	        0	        0	 -2.62349
26.6386	  2.64173	        0	        0	 -2.62349
26.6456	  2.64173	        0	        0	 -2.62349
26.6525	  2.64173	        0	        0	 -2.62349
26.6595	  2.64173	        0	        0	 -2.62349
26.6665	  2.64173	        0	        0	 -2.62349
26.6734	  2.64173	        0	        0	 -2.62349
26.6804	  2.64173	        0	        0	 -2.62349
26.6873	  2.64173	        0	        0	 -2.62349
26.6943	  2.64173	        0	        0	 -2.62349
26.7013	  2.64173	        0	        0	 -2.62349
26.7082	  2.64173	        0	        0	 -2.62349
26.7152	  2.64173	        0	        0	 -2.62349
26.7221	  2.64173	        0	        0	 -2.62349
26.7291	  2.64173	        0	        0	 -2.62349
26.7361	  2.64173	        0	        0	 -2.62349
26.743	  2.64173	        0	        0	 -2.62349
26.75	  2.64173	        0	        0	 -2.62349
26.7569	  2.64173	        0	        0	 -2.62349
26.7639	  2.64173	        0	        0	 -2.62349
26.7709	  2.64173	        0	        0	 -2.62349
26.7778	  2.64173	        0	        0	 -2.62349
26.7848	  2.64173	        0	        0	 -2.62349
26.7918	  2.64173	        0	        0	 -2.62349
