################################################################## 
# Generated by FullSWOF_2D version 1.07.01, 2016-06-01
################################################################## 
# Final Time
#(i-0.5)*dx	(j-0.5)*dy	h[i][j]	u[i][j]	v[i][j]	h[i][j]+z[i][j]	z[i][j]	velocity_norm[i][j]	Fr[i][j] (Froude)	qx[i][j]	qy[i][j]	q[i][j]
#
9.9441	   1.5621	0.0476571	  1.06407	0.0331837	  9.84649	  9.79883	  1.06458	  1.55697	0.00386412	0.000120505	0.0507349
9.9441	   1.6383	0.0476813	  1.06579	0.0354983	  9.84636	  9.79868	  1.06638	   1.5592	0.00387234	0.000128977	0.0508463
9.9441	   1.7145	0.0476842	  1.06756	0.0380301	  9.84621	  9.79853	  1.06824	  1.56187	0.00387902	0.000138184	0.0509381
9.9441	   1.7907	0.0476627	   1.0694	 0.040818	  9.84604	  9.79837	  1.07017	  1.56506	0.00388394	0.000148247	0.0510074
9.9441	   1.8669	0.0476137	   1.0713	0.0439038	  9.84584	  9.79822	   1.0722	  1.56882	0.00388684	0.00015929	0.0510512
9.9441	   1.9431	0.0475338	  1.07327	0.0473315	   9.8456	  9.79807	  1.07431	  1.57324	0.00388747	0.000171439	0.0510662
9.9441	   2.0193	0.0474198	  1.07531	0.0511474	  9.84534	  9.79792	  1.07653	  1.57838	0.00388552	0.000184816	0.0510488
9.9441	   2.0955	0.0472683	  1.07742	 0.055399	  9.84503	  9.79777	  1.07884	   1.5843	0.0038807	0.000199539	0.0509951
9.9441	   2.1717	0.0470762	  1.07958	 0.060135	  9.84469	  9.79761	  1.08125	  1.59108	0.00387267	0.000215716	0.0509012
9.9441	   2.2479	0.0468402	  1.08177	0.0654048	   9.8443	  9.79746	  1.08375	  1.59876	0.00386108	0.000233444	0.0507628
9.9441	   2.3241	0.0465573	  1.08397	0.0712588	  9.84387	  9.79731	  1.08631	  1.60741	0.00384557	0.000252802	0.0505757
9.9441	   2.4003	0.0462246	  1.08614	0.0777476	  9.84338	  9.79716	  1.08892	  1.61706	0.00382574	0.000273851	0.0503351
9.9441	   2.4765	0.0458393	  1.08825	0.0849226	  9.84284	    9.797	  1.09156	  1.62777	0.00380121	0.000296631	0.0500362
9.9441	   2.5527	0.0453987	  1.09023	0.0928364	  9.84225	  9.79685	  1.09418	  1.63957	0.00377152	0.000321156	0.0496742
9.9441	   2.6289	   0.0449	  1.09203	 0.101543	   9.8416	   9.7967	  1.09674	  1.65251	0.00373624	0.000347416	0.0492435
9.9441	   2.7051	0.0443404	  1.09356	 0.111097	  9.84089	  9.79655	  1.09919	  1.66663	0.00369487	0.000375368	0.0487387
9.9441	   2.7813	0.0437172	  1.09475	 0.121558	  9.84011	  9.79639	  1.10148	  1.68196	0.0036469	0.000404939	0.0481537
9.9441	   2.8575	0.0430271	  1.09549	 0.132987	  9.83927	  9.79624	  1.10354	  1.69856	0.00359176	0.000436021	0.0474819
9.9441	   2.9337	0.0422668	  1.09566	 0.145452	  9.83836	  9.79609	  1.10527	  1.71647	0.00352883	0.000468463	0.0467164
9.9441	   3.0099	0.0414322	  1.09512	 0.159028	  9.83737	  9.79594	  1.10661	  1.73576	0.00345745	0.000502074	0.0458493
9.9441	   3.0861	0.0405184	  1.09371	 0.173802	   9.8363	  9.79578	  1.10743	  1.75654	0.00337683	0.000536613	0.0448714
9.9441	   3.1623	0.0395191	  1.09123	 0.189876	  9.83515	  9.79563	  1.10763	  1.77892	0.00328608	0.000571784	0.0437724
9.9441	   3.2385	0.0384258	  1.08745	 0.207383	   9.8339	  9.79548	  1.10705	  1.80311	0.00318411	0.000607227	0.0425393
9.9441	   3.3147	0.0372265	   1.0821	 0.226503	  9.83255	  9.79533	  1.10555	  1.82943	0.00306954	0.000642513	0.0411557
9.9441	   3.3909	0.0359035	  1.07481	 0.247498	  9.83108	  9.79517	  1.10294	  1.85844	0.00294052	0.000677117	0.0395994
9.9441	   3.4671	 0.034428	  1.06515	  0.27079	  9.82945	  9.79502	  1.09903	  1.89112	0.00279432	0.000710393	0.0378374
9.9441	   3.5433	0.0327502	  1.05249	 0.297126	  9.82762	  9.79487	  1.09363	  1.92943	0.00262656	0.000741495	0.0358166
9.9441	   3.6195	 0.030772	  1.03592	 0.328021	  9.82549	  9.79472	  1.08662	  1.97772	0.00242906	0.000769151	0.0334373
9.9441	   3.6957	0.0282579	  1.01377	 0.367231	  9.82282	  9.79456	  1.07823	   2.0479	0.0021829	0.000790741	0.0304686
9.9441	   3.7719	 0.024017	 0.980685	  0.42185	  9.81843	  9.79441	  1.06757	  2.19939	0.00179475	0.000772027	0.0256398
9.9441	   3.8481	0.0186872	 0.932285	 0.608727	  9.79214	  9.77346	  1.11342	  2.60047	0.00132754	0.000866807	0.0208067
9.9441	   3.9243	0.0166634	 0.881675	 0.695277	  9.76917	   9.7525	  1.12284	  2.77715	0.00111951	0.000882831	0.0187103
9.9441	   4.0005	0.0158479	 0.834469	 0.745397	   9.7474	  9.73155	  1.11891	  2.83775	0.00100771	0.000900148	0.0177323
9.9441	   4.0767	0.0154606	 0.792458	 0.781163	  9.72605	  9.71059	  1.11275	  2.85725	0.000933595	0.000920289	0.0172038
9.9441	   4.1529	0.0153058	 0.756449	 0.810076	  9.70494	  9.68964	  1.10835	  2.86032	0.000882245	0.000944791	0.0169641
9.9441	   4.2291	 0.015312	 0.726947	  0.83599	  9.68399	  9.66868	  1.10785	  2.85845	0.000848185	0.000975414	0.0169634

10.0203	   0.0381	 0.045318	  1.02531	0.000752485	  9.84567	  9.80036	  1.02531	  1.53775	0.00354063	2.59851e-06	 0.046465
10.0203	   0.1143	0.0454683	  1.02789	0.00226224	  9.84567	   9.8002	  1.02789	  1.53907	0.0035613	7.83796e-06	0.0467363
10.0203	   0.1905	0.0456162	  1.03032	0.00377444	  9.84567	  9.80005	  1.03033	  1.54021	0.00358134	1.31198e-05	0.0469995
10.0203	   0.2667	0.0457615	  1.03264	0.00528854	  9.84566	   9.7999	  1.03265	  1.54123	0.00360083	1.84413e-05	0.0472556
10.0203	   0.3429	0.0459043	  1.03486	0.00680315	  9.84565	  9.79975	  1.03488	  1.54216	0.00361984	2.37968e-05	0.0475054
10.0203	   0.4191	0.0460445	    1.037	0.00831768	  9.84564	  9.79959	  1.03703	  1.54301	0.0036384	2.91833e-05	0.0477496
10.0203	   0.4953	0.0461821	  1.03906	0.0098322	  9.84562	  9.79944	  1.03911	  1.54379	0.00365654	3.46003e-05	0.0479882
10.0203	   0.5715	0.0463169	  1.04106	0.0113475	  9.84561	  9.79929	  1.04112	  1.54453	0.00367426	4.00494e-05	0.0482215
10.0203	   0.6477	0.0464487	  1.04299	0.0128653	  9.84559	  9.79914	  1.04307	  1.54523	0.00369156	4.55354e-05	0.0484494
10.0203	   0.7239	0.0465771	  1.04488	0.0143881	  9.84556	  9.79898	  1.04498	  1.54591	0.00370845	5.10661e-05	 0.048672
10.0203	   0.8001	 0.046702	  1.04671	0.0159197	  9.84553	  9.79883	  1.04683	  1.54658	0.00372491	5.66533e-05	 0.048889
10.0203	   0.8763	0.0468227	  1.04849	0.0174651	   9.8455	  9.79868	  1.04864	  1.54726	0.00374091	6.23136e-05	0.0491001
10.0203	   0.9525	0.0469386	  1.05024	0.0190311	  9.84547	  9.79853	  1.05042	  1.54797	0.00375643	6.80691e-05	0.0493051
10.0203	   1.0287	 0.047049	  1.05196	0.0206265	  9.84542	  9.79837	  1.05216	  1.54872	0.00377142	7.39487e-05	0.0495032
10.0203	   1.1049	0.0471528	  1.05365	0.0222621	  9.84538	  9.79822	  1.05389	  1.54955	0.00378583	7.99888e-05	0.0496939
10.0203	   1.1811	 0.047249	  1.05533	0.0239515	  9.84532	  9.79807	   1.0556	  1.55049	0.00379958	8.62345e-05	0.0498762
10.0203	   1.2573	0.0473361	    1.057	0.0257111	  9.84525	  9.79792	  1.05731	  1.55158	0.00381261	9.27403e-05	 0.050049
10.0203	   1.3335	0.0474123	  1.05867	0.0275604	  9.84518	  9.79777	  1.05903	  1.55285	0.00382479	9.95709e-05	0.0502111
10.0203	   1.4097	0.0474759	  1.06036	0.0295222	  9.84509	  9.79761	  1.06077	  1.55435	0.00383602	0.000106801	 0.050361
10.0203	   1.4859	0.0475247	  1.06207	0.0316224	  9.84499	  9.79746	  1.06254	  1.55615	0.00384615	0.000114517	0.0504967
10.0203	   1.5621	0.0475562	  1.06381	0.0338906	  9.84486	  9.79731	  1.06435	  1.55828	0.00385501	0.000122812	0.0506164
10.0203	   1.6383	0.0475678	   1.0656	0.0363593	  9.84472	  9.79716	  1.06622	  1.56082	0.00386243	0.00013179	0.0507175
10.0203	   1.7145	0.0475568	  1.06743	0.0390641	  9.84456	    9.797	  1.06815	  1.56383	0.00386819	0.000141561	0.0507977
10.0203	   1.7907	0.0475202	  1.06933	 0.042043	  9.84437	  9.79685	  1.07016	  1.56738	0.00387208	0.000152239	 0.050854
10.0203	   1.8669	 0.047455	  1.07129	0.0453365	  9.84415	   9.7967	  1.07225	  1.57152	0.00387385	0.00016394	0.0508834
10.0203	   1.9431	0.0473581	   1.0733	0.0489864	   9.8439	  9.79655	  1.07442	  1.57632	0.00387322	0.000176777	0.0508826
10.0203	   2.0193	0.0472266	  1.07538	0.0530363	  9.84362	  9.79639	  1.07669	  1.58183	0.00386993	0.00019086	0.0508482
10.0203	   2.0955	0.0470574	   1.0775	0.0575304	   9.8433	  9.79624	  1.07903	  1.58813	0.00386367	0.000206291	0.0507765
10.0203	   2.1717	0.0468477	  1.07965	0.0625137	  9.84294	  9.79609	  1.08146	  1.59525	0.00385412	0.000223161	0.0506637
10.0203	   2.2479	0.0465947	   1.0818	0.0680317	  9.84253	  9.79594	  1.08394	  1.60325	0.00384096	0.000241548	0.0505059
10.0203	   2.3241	0.0462957	  1.08394	0.0741302	  9.84208	  9.79578	  1.08647	  1.61218	0.00382383	0.000261511	0.0502987
10.0203	   2.4003	 0.045948	  1.08601	0.0808555	  9.84158	  9.79563	  1.08901	  1.62205	0.00380237	0.000283094	 0.050038
10.0203	   2.4765	0.0455493	  1.08797	0.0882543	  9.84103	  9.79548	  1.09155	  1.63293	0.0037762	0.000306318	0.0497192
10.0203	   2.5527	 0.045097	  1.08978	0.0963743	  9.84042	  9.79533	  1.09403	  1.64483	0.00374491	0.00033118	0.0493376
10.0203	   2.6289	0.0445888	  1.09136	 0.105264	  9.83976	  9.79517	  1.09642	  1.65779	0.00370807	0.000357654	0.0488881
10.0203	   2.7051	0.0440221	  1.09263	 0.114975	  9.83904	  9.79502	  1.09867	  1.67184	0.00366522	0.000385683	0.0483656
10.0203	   2.7813	0.0433942	  1.09352	  0.12556	  9.83826	  9.79487	   1.1007	  1.68702	0.00361588	0.000415183	0.0477642
10.0203	   2.8575	0.0427024	  1.09391	 0.137076	  9.83742	  9.79472	  1.10247	  1.70336	0.00355951	0.000446034	0.0470781
10.0203	   2.9337	0.0419433	   1.0937	 0.149584	  9.83651	  9.79456	  1.10388	   1.7209	0.00349555	0.000478082	0.0463004
10.0203	   3.0099	 0.041113	  1.09274	 0.163154	  9.83553	  9.79441	  1.10485	  1.73972	0.00342334	0.000511131	0.0454237
10.0203	   3.0861	0.0402067	  1.09087	 0.177867	  9.83447	  9.79426	  1.10528	  1.75989	0.00334215	0.00054494	0.0444395
10.0203	   3.1623	0.0392183	  1.08791	  0.19382	  9.83333	  9.79411	  1.10504	  1.78155	0.00325114	0.00057922	0.0433378
10.0203	   3.2385	0.0381395	  1.08363	 0.211141	  9.83209	  9.79396	  1.10401	  1.80488	0.00314927	0.000613623	0.0421062
10.0203	   3.3147	0.0369583	  1.07776	 0.230002	  9.83076	   9.7938	  1.10203	  1.83022	0.00303521	0.000647736	0.0407291
10.0203	   3.3909	0.0356569	  1.06997	 0.250662	  9.82931	  9.79365	  1.09894	  1.85809	0.00290716	0.000681063	0.0391847
10.0203	   3.4671	0.0342066	  1.05982	 0.273539	   9.8277	   9.7935	  1.09456	   1.8895	0.00276248	0.000712992	 0.037441
10.0203	   3.5433	0.0325578	  1.04674	 0.299377	   9.8259	  9.79335	  1.08871	  1.92641	0.00259686	0.000742726	 0.035446
10.0203	   3.6195	0.0306129	  1.02982	 0.329686	  9.82381	  9.79319	   1.0813	  1.97315	0.00240226	0.000769059	0.0331018
10.0203	   3.6957	0.0281373	  1.00745	 0.368217	  9.82118	  9.79304	  1.07264	  2.04163	0.00216004	0.00078948	0.0301811
10.0203	   3.7719	0.0239508	 0.974428	 0.422145	  9.81684	  9.79289	  1.06194	  2.19081	0.00177838	0.000770437	0.0254344
10.0203	   3.8481	0.0185922	 0.925777	 0.608831	  9.79053	  9.77193	  1.10803	   2.5945	0.00131157	0.000862547	0.0206008
10.0203	   3.9243	0.0165747	 0.874826	 0.694511	  9.76755	  9.75098	  1.11699	  2.77008	0.0011049	0.00087716	0.0185137
10.0203	   4.0005	0.0157465	 0.827006	 0.743869	  9.74577	  9.73002	  1.11233	  2.83013	0.000992314	0.000892558	0.0175154
10.0203	   4.0767	0.0153361	 0.783983	 0.778684	   9.7244	  9.70907	  1.10498	   2.8488	0.000916173	0.000909981	0.0169461
10.0203	   4.1529	0.0151473	 0.746445	 0.806314	  9.70326	  9.68811	  1.09878	  2.85043	0.000861562	0.000930664	0.0166435
10.0203	   4.2291	0.0151072	 0.714775	 0.830482	  9.68227	  9.66716	  1.09572	  2.84625	0.000822825	0.000956024	0.0165533

10.0965	   0.0381	0.0452805	  1.02464	0.000752103	  9.84411	  9.79883	  1.02464	  1.53738	0.00353538	2.59503e-06	0.0463961
10.0965	   0.1143	0.0454307	  1.02721	0.00226105	  9.84411	  9.79868	  1.02721	  1.53868	 0.003556	7.82735e-06	0.0466668
10.0965	   0.1905	0.0455784	  1.02963	0.00377253	  9.84411	  9.79853	  1.02964	  1.53982	0.00357599	1.31023e-05	0.0469293
10.0965	   0.2667	0.0457235	  1.03195	0.00528636	   9.8441	  9.79837	  1.03196	  1.54084	0.00359544	1.84184e-05	0.0471849
10.0965	   0.3429	 0.045866	  1.03417	0.00680153	  9.84409	  9.79822	  1.03419	  1.54177	0.00361441	2.37713e-05	0.0474342
10.0965	   0.4191	0.0460059	  1.03631	0.00831787	  9.84408	  9.79807	  1.03634	  1.54263	0.00363293	2.91595e-05	0.0476778
10.0965	   0.4953	0.0461429	  1.03838	0.00983598	  9.84406	  9.79792	  1.03842	  1.54343	0.00365103	3.45841e-05	0.0479159
10.0965	   0.5715	0.0462769	  1.04038	0.0113573	  9.84404	  9.79777	  1.04044	   1.5442	0.0036687	4.00491e-05	0.0481485
10.0965	   0.6477	0.0464076	  1.04233	0.0128841	  9.84402	  9.79761	  1.04241	  1.54493	0.00368594	4.55616e-05	0.0483757
10.0965	   0.7239	0.0465347	  1.04422	0.0144199	    9.844	  9.79746	  1.04432	  1.54565	0.00370276	5.11323e-05	0.0485972
10.0965	   0.8001	0.0466577	  1.04607	0.0159695	  9.84397	  9.79731	  1.04619	  1.54638	0.00371911	5.67767e-05	0.0488129
10.0965	   0.8763	0.0467761	  1.04788	0.0175391	  9.84393	  9.79716	  1.04802	  1.54712	0.00373499	6.25152e-05	0.0490225
10.0965	   0.9525	0.0468891	  1.04965	0.0191367	  9.84389	    9.797	  1.04982	  1.54791	0.00375035	6.83745e-05	0.0492253
10.0965	   1.0287	0.0469958	   1.0514	0.0207726	  9.84385	  9.79685	   1.0516	  1.54877	0.00376513	7.43884e-05	0.0494209
10.0965	   1.1049	0.0470952	  1.05312	0.0224593	  9.84379	   9.7967	  1.05336	  1.54973	0.00377929	8.05985e-05	0.0496082
10.0965	   1.1811	0.0471858	  1.05484	0.0242118	  9.84373	  9.79655	  1.05512	  1.55081	0.00379273	8.7055e-05	0.0497865
10.0965	   1.2573	0.0472663	  1.05655	0.0260482	  9.84366	  9.79639	  1.05687	  1.55207	0.00380537	9.38174e-05	0.0499545
10.0965	   1.3335	0.0473348	  1.05827	0.0279892	  9.84358	  9.79624	  1.05864	  1.55355	0.0038171	0.000100955	0.0501107
10.0965	   1.4097	0.0473893	  1.06001	 0.030059	  9.84348	  9.79609	  1.06044	  1.55529	0.00382778	0.000108545	0.0502535
10.0965	   1.4859	0.0474277	  1.06178	0.0322844	  9.84336	  9.79594	  1.06227	  1.55734	0.00383726	0.000116675	 0.050381
10.0965	   1.5621	0.0474475	  1.06358	0.0346952	  9.84323	  9.79578	  1.06415	  1.55977	0.00384538	0.000125441	0.0504911
10.0965	   1.6383	0.0474462	  1.06543	0.0373241	  9.84308	  9.79563	  1.06608	  1.56263	0.00385195	0.000134942	0.0505815
10.0965	   1.7145	0.0474211	  1.06732	0.0402059	   9.8429	  9.79548	  1.06808	  1.56597	0.00385676	0.000145284	0.0506495
10.0965	   1.7907	0.0473695	  1.06927	0.0433774	   9.8427	  9.79533	  1.07015	  1.56986	0.00385959	0.000156573	0.0506924
10.0965	   1.8669	0.0472884	  1.07127	0.0468772	  9.84246	  9.79517	   1.0723	  1.57436	0.00386019	0.000168916	0.0507072
10.0965	   1.9431	0.0471752	  1.07332	0.0507448	   9.8422	  9.79502	  1.07452	  1.57951	0.00385832	0.000182415	0.0506907
10.0965	   2.0193	0.0470271	  1.07541	0.0550208	   9.8419	  9.79487	  1.07681	  1.58538	0.00385369	0.000197165	0.0506395
10.0965	   2.0955	0.0468414	  1.07752	0.0597462	  9.84156	  9.79472	  1.07918	    1.592	0.00384602	0.000213253	0.0505502
10.0965	   2.1717	0.0466156	  1.07964	0.0649625	  9.84118	  9.79456	  1.08159	  1.59943	 0.003835	0.000230754	0.0504191
10.0965	   2.2479	0.0463471	  1.08174	0.0707112	  9.84076	  9.79441	  1.08405	  1.60769	0.00382033	0.000249727	0.0502425
10.0965	   2.3241	0.0460336	  1.08379	0.0770341	  9.84029	  9.79426	  1.08652	  1.61684	0.00380166	0.000270217	0.0500164
10.0965	   2.4003	0.0456728	  1.08574	0.0839734	  9.83978	  9.79411	  1.08898	  1.62688	0.00377866	0.00029225	0.0497368
10.0965	   2.4765	0.0452625	  1.08755	0.0915717	  9.83922	  9.79396	   1.0914	  1.63787	0.00375096	0.000315831	0.0493993
10.0965	   2.5527	0.0448005	  1.08916	0.0998722	   9.8386	   9.7938	  1.09373	  1.64981	0.00371817	0.000340944	0.0489996
10.0965	   2.6289	0.0442846	  1.09051	  0.10892	  9.83793	  9.79365	  1.09593	  1.66274	0.0036799	0.000367548	0.0485329
10.0965	   2.7051	0.0437124	  1.09151	  0.11876	  9.83721	   9.7935	  1.09796	  1.67667	0.00363571	0.000395576	0.0479943
10.0965	   2.7813	0.0430816	  1.09209	 0.129442	  9.83643	  9.79335	  1.09974	  1.69164	0.00358514	0.000424935	0.0473785
10.0965	   2.8575	0.0423894	  1.09214	 0.141018	  9.83558	  9.79319	  1.10121	  1.70768	0.0035277	0.000455497	0.0466796
10.0965	   2.9337	0.0416327	  1.09155	 0.153544	  9.83467	  9.79304	  1.10229	  1.72483	0.00346284	0.000487104	0.0458915
10.0965	   3.0099	0.0408077	  1.09018	 0.167085	   9.8337	  9.79289	  1.10291	  1.74314	0.00338995	0.000519559	 0.045007
10.0965	   3.0861	0.0399097	  1.08787	 0.181717	  9.83265	  9.79274	  1.10294	   1.7627	0.00330834	0.000552624	0.0440181
10.0965	   3.1623	0.0389328	  1.08445	 0.197533	  9.83152	  9.79258	  1.10229	  1.78363	0.0032172	0.000586018	0.0429152
10.0965	   3.2385	0.0378685	  1.07969	 0.214655	   9.8303	  9.79243	  1.10082	  1.80611	0.00311554	0.000619404	0.0416865
10.0965	   3.3147	 0.036705	  1.07335	 0.233252	  9.82898	  9.79228	   1.0984	  1.83047	0.00300207	0.000652388	0.0403168
10.0965	   3.3909	0.0354245	  1.06509	  0.25358	  9.82755	  9.79213	  1.09486	  1.85726	0.00287505	0.000684499	 0.038785
10.0965	   3.4671	0.0339985	  1.05451	 0.276051	  9.82597	  9.79197	  1.09004	  1.88747	0.0027319	0.000715161	0.0370598
10.0965	   3.5433	0.0323772	  1.04104	  0.30141	   9.8242	  9.79182	  1.08379	  1.92306	0.00256839	0.000743621	0.0350902
10.0965	   3.6195	0.0304634	  1.02382	 0.331164	  9.82213	  9.79167	  1.07604	  1.96837	0.0023766	0.000768734	0.0327799
10.0965	   3.6957	0.0280235	  1.00129	  0.36906	  9.81954	  9.79152	  1.06714	  2.03528	0.00213814	0.000788089	 0.029905
10.0965	   3.7719	0.0238869	 0.968352	  0.42235	  9.81525	  9.79136	  1.05645	   2.1824	0.00176258	0.000768754	0.0252353
10.0965	   3.8481	0.0185057	 0.919548	 0.608841	  9.78892	  9.77041	  1.10284	  2.58837	0.00129668	0.000858546	0.0204088
10.0965	   3.9243	0.0164946	 0.868374	 0.693768	  9.76595	  9.74945	  1.11148	  2.76309	0.00109145	0.000871991	0.0183335
10.0965	   4.0005	0.0156572	 0.820118	 0.742478	  9.74416	   9.7285	  1.10629	  2.82277	0.000978468	0.000885837	0.0173214
10.0965	   4.0767	 0.015229	 0.776349	 0.776504	  9.72277	  9.70754	  1.09803	  2.84083	0.000900915	0.000901095	 0.016722
10.0965	   4.1529	0.0150135	 0.737659	 0.803085	   9.7016	  9.68659	  1.09045	  2.84139	0.000843904	0.000918753	0.0163715
10.0965	   4.2291	0.0149366	 0.704325	 0.825834	  9.68057	  9.66563	  1.08539	  2.83548	0.00080164	0.000939938	0.0162121

10.1727	   0.0381	0.0452427	  1.02397	0.000752142	  9.84255	  9.79731	  1.02397	  1.53702	0.00353014	2.593e-06	0.0463273
10.1727	   0.1143	0.0453928	  1.02653	0.00226116	  9.84255	  9.79716	  1.02653	  1.53831	0.0035507	7.8212e-06	0.0465972
10.1727	   0.1905	0.0455403	  1.02895	0.00377291	  9.84254	    9.797	  1.02896	  1.53945	0.00357064	1.30926e-05	0.0468591
10.1727	   0.2667	0.0456852	  1.03126	0.00528763	  9.84254	  9.79685	  1.03128	  1.54047	0.00359005	1.84074e-05	0.0471141
10.1727	   0.3429	0.0458273	  1.03349	0.00680478	  9.84253	   9.7967	  1.03351	  1.54141	0.00360898	2.37626e-05	0.0473629
10.1727	   0.4191	0.0459666	  1.03563	0.0083247	  9.84251	  9.79655	  1.03566	  1.54228	0.00362745	2.91586e-05	0.0476059
10.1727	   0.4953	0.0461028	   1.0377	0.00984859	   9.8425	  9.79639	  1.03775	   1.5431	0.00364549	3.45984e-05	0.0478433
10.1727	   0.5715	0.0462358	  1.03972	0.0113785	  9.84248	  9.79624	  1.03978	  1.54389	0.0036631	4.00885e-05	0.0480751
10.1727	   0.6477	0.0463652	  1.04167	0.0129177	  9.84245	  9.79609	  1.04176	  1.54467	0.00368027	4.56388e-05	0.0483012
10.1727	   0.7239	0.0464906	  1.04358	0.0144706	  9.84243	  9.79594	  1.04368	  1.54544	0.00369698	5.12633e-05	0.0485215
10.1727	   0.8001	0.0466115	  1.04545	0.0160429	   9.8424	  9.79578	  1.04557	  1.54623	0.00371322	5.6981e-05	0.0487356
10.1727	   0.8763	0.0467271	  1.04728	0.0176422	  9.84236	  9.79563	  1.04743	  1.54705	0.00372894	6.28167e-05	0.0489432
10.1727	   0.9525	0.0468366	  1.04908	0.0192778	  9.84232	  9.79548	  1.04925	  1.54794	0.0037441	6.88016e-05	0.0491435
10.1727	   1.0287	0.0469391	  1.05085	0.0209614	  9.84227	  9.79533	  1.05106	  1.54891	0.00375865	7.4974e-05	0.0493359
10.1727	   1.1049	0.0470333	  1.05262	 0.022707	  9.84221	  9.79517	  1.05286	  1.55001	0.00377251	8.13803e-05	0.0495195
10.1727	   1.1811	0.0471178	  1.05437	 0.024531	  9.84214	  9.79502	  1.05466	  1.55126	0.00378559	8.80753e-05	0.0496932
10.1727	   1.2573	 0.047191	  1.05613	0.0264526	  9.84206	  9.79487	  1.05646	  1.55271	0.0037978	9.51224e-05	0.0498556
10.1727	   1.3335	 0.047251	   1.0579	 0.028494	  9.84197	  9.79472	  1.05829	   1.5544	0.00380901	0.000102594	0.0500052
10.1727	   1.4097	0.0472959	   1.0597	0.0306799	  9.84186	  9.79456	  1.06014	  1.55639	0.00381909	0.000110569	0.0501403
10.1727	   1.4859	0.0473234	  1.06152	0.0330376	  9.84174	  9.79441	  1.06203	  1.55871	0.00382788	0.000119135	 0.050259
10.1727	   1.5621	0.0473312	  1.06338	 0.035597	  9.84159	  9.79426	  1.06397	  1.56143	0.00383522	0.000128386	0.0503591
10.1727	   1.6383	0.0473169	  1.06528	0.0383901	  9.84142	  9.79411	  1.06597	  1.56459	0.0038409	0.000138417	0.0504382
10.1727	   1.7145	0.0472778	  1.06722	0.0414507	  9.84123	  9.79396	  1.06802	  1.56826	0.00384473	0.000149329	0.0504938
10.1727	   1.7907	0.0472113	  1.06921	 0.044814	  9.84101	   9.7938	  1.07015	  1.57248	0.00384648	0.000161218	0.0505231
10.1727	   1.8669	 0.047115	  1.07124	0.0485165	  9.84077	  9.79365	  1.07234	  1.57731	0.00384592	0.000174182	0.0505232
10.1727	   1.9431	0.0469862	   1.0733	0.0525952	  9.84048	   9.7935	  1.07459	  1.58279	0.0038428	0.000188309	 0.050491
10.1727	   2.0193	0.0468225	  1.07539	0.0570878	  9.84017	  9.79335	   1.0769	  1.58897	0.00383685	0.000203682	0.0504233
10.1727	   2.0955	0.0466215	  1.07748	0.0620321	  9.83981	  9.79319	  1.07926	  1.59588	0.00382781	0.000220373	0.0503169
10.1727	   2.1717	0.0463809	  1.07955	 0.067466	  9.83942	  9.79304	  1.08166	  1.60356	0.00381537	0.00023844	0.0501682
10.1727	   2.2479	0.0460985	  1.08157	0.0734277	  9.83899	  9.79289	  1.08406	  1.61204	0.00379925	0.00025793	0.0499737
10.1727	   2.3241	0.0457722	  1.08351	0.0799551	  9.83851	  9.79274	  1.08646	  1.62136	0.00377913	0.000278871	0.0497297
10.1727	   2.4003	   0.0454	  1.08533	0.0870867	  9.83798	  9.79258	  1.08882	  1.63152	0.00375467	0.000301275	0.0494323
10.1727	   2.4765	0.0449798	  1.08697	0.0948613	  9.83741	  9.79243	   1.0911	  1.64256	0.00372555	0.000325134	0.0490775
10.1727	   2.5527	0.0445098	  1.08838	 0.103318	  9.83679	  9.79228	  1.09327	  1.65449	0.00369138	0.000350419	0.0486611
10.1727	   2.6289	0.0439878	  1.08948	 0.112498	  9.83611	  9.79213	  1.09528	  1.66734	0.0036518	0.000377079	0.0481787
10.1727	   2.7051	0.0434117	  1.09021	 0.122443	  9.83539	  9.79197	  1.09707	  1.68111	0.0036064	0.000405039	0.0476257
10.1727	   2.7813	0.0427793	  1.09048	 0.133198	   9.8346	  9.79182	  1.09859	  1.69584	0.00355474	0.000434197	0.0469969
10.1727	   2.8575	 0.042088	  1.09019	  0.14481	  9.83376	  9.79167	  1.09977	  1.71154	0.00349636	0.000464421	 0.046287
10.1727	   2.9337	0.0413347	  1.08923	 0.157333	  9.83285	  9.79152	  1.10053	  1.72826	0.00343074	0.000495551	0.0454901
10.1727	   3.0099	0.0405158	  1.08745	 0.170826	  9.83188	  9.79136	  1.10079	  1.74605	0.0033573	0.00052739	0.0445994
10.1727	   3.0861	0.0396267	  1.08473	  0.18536	  9.83084	  9.79121	  1.10045	  1.76499	0.00327539	0.000559705	0.0436072
10.1727	   3.1623	0.0386614	  1.08087	 0.201026	  9.82972	  9.79106	   1.0994	  1.78519	0.00318423	0.000592222	0.0425044
10.1727	   3.2385	0.0376116	  1.07567	 0.217941	  9.82852	  9.79091	  1.09752	  1.80684	0.00308287	0.000624619	0.0412797
10.1727	   3.3147	0.0364655	  1.06888	 0.236271	  9.82722	  9.79075	  1.09468	  1.83026	0.00297007	0.000656519	0.0399181
10.1727	   3.3909	0.0352053	  1.06019	 0.256268	  9.82581	   9.7906	  1.09073	    1.856	0.00284412	0.000687475	0.0383993
